IMAGE,MEDICINE_NAME,GENERIC_NAME,split,image_path,prescription_id
2856.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2856.png,P3856
2857.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2857.png,P3857
2858.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2858.png,P3858
2859.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2859.png,P3859
2860.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2860.png,P3860
2861.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2861.png,P3861
2862.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2862.png,P3862
2863.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2863.png,P3863
2864.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2864.png,P3864
2865.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2865.png,P3865
2866.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2866.png,P3866
2867.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2867.png,P3867
2868.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2868.png,P3868
2869.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2869.png,P3869
2870.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2870.png,P3870
2871.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2871.png,P3871
2872.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2872.png,P3872
2873.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2873.png,P3873
2874.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2874.png,P3874
2875.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2875.png,P3875
2876.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2876.png,P3876
2877.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2877.png,P3877
2878.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2878.png,P3878
2879.png,Sergel,Esomeprazole,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2879.png,P3879
2880.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2880.png,P3880
2881.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2881.png,P3881
2882.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2882.png,P3882
2883.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2883.png,P3883
2884.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2884.png,P3884
2885.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2885.png,P3885
2886.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2886.png,P3886
2887.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2887.png,P3887
2888.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2888.png,P3888
2889.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2889.png,P3889
2890.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2890.png,P3890
2891.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2891.png,P3891
2892.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2892.png,P3892
2893.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2893.png,P3893
2894.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2894.png,P3894
2895.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2895.png,P3895
2896.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2896.png,P3896
2897.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2897.png,P3897
2898.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2898.png,P3898
2899.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2899.png,P3899
2900.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2900.png,P3900
2901.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2901.png,P3901
2902.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2902.png,P3902
2903.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2903.png,P3903
2904.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2904.png,P3904
2905.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2905.png,P3905
2906.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2906.png,P3906
2907.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2907.png,P3907
2908.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2908.png,P3908
2909.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2909.png,P3909
2910.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2910.png,P3910
2911.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2911.png,P3911
2912.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2912.png,P3912
2913.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2913.png,P3913
2914.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2914.png,P3914
2915.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2915.png,P3915
2916.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2916.png,P3916
2917.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2917.png,P3917
2918.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2918.png,P3918
2919.png,Tamen,Paracetamol,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2919.png,P3919
2920.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2920.png,P3920
2921.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2921.png,P3921
2922.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2922.png,P3922
2923.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2923.png,P3923
2924.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2924.png,P3924
2925.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2925.png,P3925
2926.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2926.png,P3926
2927.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2927.png,P3927
2928.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2928.png,P3928
2929.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2929.png,P3929
2930.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2930.png,P3930
2931.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2931.png,P3931
2932.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2932.png,P3932
2933.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2933.png,P3933
2934.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2934.png,P3934
2935.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2935.png,P3935
2936.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2936.png,P3936
2937.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2937.png,P3937
2938.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2938.png,P3938
2939.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2939.png,P3939
2940.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2940.png,P3940
2941.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2941.png,P3941
2942.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2942.png,P3942
2943.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2943.png,P3943
2944.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2944.png,P3944
2945.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2945.png,P3945
2946.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2946.png,P3946
2947.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2947.png,P3947
2948.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2948.png,P3948
2949.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2949.png,P3949
2950.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2950.png,P3950
2951.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2951.png,P3951
2952.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2952.png,P3952
2953.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2953.png,P3953
2954.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2954.png,P3954
2955.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2955.png,P3955
2956.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2956.png,P3956
2957.png,Telfast,Fexofenadine Hydrochloride,Training,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/Training_words/2957.png,P3957
